Platform,Video ID,Video URL,Title,Description,Upload Date,Views,Likes,Comments,Engagement Rate (%),Like-to-View Ratio (%),Comment-to-View Ratio (%),Duration (sec),Transcript,Hook Type,CTA Type,Script Framework Type,Title Sentiment
YouTube,a9hTJ7fodIQ,https://www.youtube.com/watch?v=a9hTJ7fodIQ,इस चश्मे से भूत दिख रहा है 🤪👻 #shorts #uttarakhandifunnycouple #funny #comedy,इस चश्मे से भूत दिख रहा है 🤪👻 #shorts #uttarakhandifunnycouple #funny #comedy,2025-07-12T12:35:00Z,1004485,0,0,0.0,0.0,0.0,25,N/A,general,none,general,0.25
YouTube,ZOyEpZPwDAE,https://www.youtube.com/watch?v=ZOyEpZPwDAE,Un trend viral! #bouncerpower #elportero #discoteca #shorts #viralshorts #boliche #antro,"Hola, soy Sergio, el portero de discoteca más conocido en redes sociales y lo mejor de todo, por algo bueno!
Llevo dos años subiendo vídeos con las recreaciones de las situaciones que he vivido durante mi trabajo cómo portero, algunas divertidas y otras no tanto, pero todas entretenidas!
Lo que empecé cómo un hobbie ha terminado cómo un canal de entretenimiento y concienciación del que cada día, me siento más orgulloso. 
Con vuestro apoyo, podré continuar haciéndolo. 
Dale a like a mis vídeos, suscríbete y activa las alertas!",2025-07-11T12:04:02Z,921863,66686,322,7.27,7.23,0.03,40,N/A,general,none,general,0.0
YouTube,gBtHC5qPYTU,https://www.youtube.com/watch?v=gBtHC5qPYTU,Here’s how to quickly and easily clean a blender #shorts,"Rather than working harder, I like to work smarter! Use the blender to clean itself!",2022-04-20T16:40:04Z,488416,11935,210,2.49,2.44,0.04,49,N/A,general,none,general,0.35
YouTube,rdS4jcBKZqY,https://www.youtube.com/watch?v=rdS4jcBKZqY,Perfect Baked Potato Recipe #shorts,"Print the recipe here on my website: https://www.inthekitchenwithmatt.com/perfect-baked-potato

Learn how to make the perfect baked potato! This easy-baked potato recipe is my favorite way to make baked potatoes. So good!

#shorts #bakedpotato #recipe #food

This is a YouTube shorts version of a longer video. If you would like to watch that version you can find it here: https://www.youtube.com/watch?v=sD5VHBWO_2Y&t=3s

Buy my new mini-cookbook ""All Things Chocolate"" here on Etsy: https://etsy.me/30kADNb Or buy the Kindle version here on Amazon: https://amzn.to/31U2DYB

Don't forget to subscribe to my channel, click that notification bell and check out my other videos!

If you have any questions, comments, or requests leave them down below and I will get back to you as soon as I can.

Check out my dance video here: https://youtu.be/9bXM4FRd6y0

Find me on other social media platforms here:
My website: https://inthekitchenwithmatt.com
Pinterest: https://www.pinterest.com/inthekitchenwithmatt/
Other Youtube Channel: https://www.youtube.com/matttaylorvariety
Facebook: https://www.facebook.com/inthekitchenwithmatt/
Twitter: https://twitter.com/KitchenWithMatt
Instagram: https://www.instagram.com/inthekitchenwithmatt/
My Creative Dates Website: https://101creativedates.com/

Check out my dating book here (Food and dating go hand in hand): http://amzn.to/2DwfseZ

Ingredients
1 large russet potato you can use other kinds
2 tsp of Olive oil you can use vegetable or canola (8ml)
1 pinch of kosher salt or any coarse salt

Toppings
1 tbsp butter 14g
2 tbsp sour cream 30g
1 tbsp chopped yellow onion 4g
2 tbsp shredded cheddar cheese 12g
1 strip of bacon, chopped
salt and pepper to taste
a pinch of green onion

Video Production Gear I use:
Canon 90D- https://amzn.to/2MHAnX8
Canon 70D - https://amzn.to/2Gv0Pu5
Canon EFS 24mm - https://amzn.to/3rdljzB
Canon 50mm 1.4 lens - https://amzn.to/2Gugvxr
Canon 28mm 1.8 lens - https://amzn.to/2KCm9A2
Rode Video Mic Pro - https://amzn.to/2IuYTmR
Amazon Basics Mic Stand - https://amzn.to/2Lb2B70
Juiced Link Audio Mixer
Adobe Premiere and After Effects
OBS Studio

Check out my new Amazon Store here: https://www.amazon.com/shop/inthekitchenwithmatt

Some of the above links are affiliate links. As an Amazon Associate, I earn from qualifying purchases.",2022-02-04T20:06:51Z,505748,15420,182,3.08,3.05,0.04,57,N/A,general,none,general,1.0
YouTube,rBWn77vseuc,https://www.youtube.com/watch?v=rBWn77vseuc,How to make Birthday Cake Blondies! tutorial #Shorts,"Hey, Eloise here! I make simple recipe tutorials across my social media

My main YouTube Channel is: Fitwaffle

Check out this Birthday Cake Blondie recipe! I love frosting so I loaded the top of these with thick pink buttercream icing!

Check out my recipe tutorial playlist if you like this video, and don't forget to subscribe ;)
https://www.youtube.com/playlist?list=PLSDOpZ5c27YLzVqnu6CjS0u7jstuHkYOo

#shorts #tutorial #recipe #Brownies",2021-03-18T18:27:54Z,483016,40206,232,8.37,8.32,0.05,43,N/A,general,none,general,0.0
YouTube,ag4RTz8mTg4,https://www.youtube.com/watch?v=ag4RTz8mTg4,Relieve Sacroiliac Joint Pain in Seconds #Shorts,"Dr. Rowe shows an easy way to release stiffness and tightness in the sacroiliac joint (SI joint). 

This exercise can be done at home and requires no equipment. It may give instant sacroiliac joint pain relief, even within 30 SECONDS.

Let us know how it works for you!

***************************

Dr. Michael Rowe
St. Joseph, Michigan chiropractor

If you are looking for effective neck, back, or sciatica pain relief, contact us at 269-408-8439 or visit us at https://www.BestSpineCare.com

Facebook: https://www.facebook.com/bestspinecare
Twitter: https://www.twitter.com/stjoechiro
Instagram: https://www.instagram.com/stjoechiro

Your local St. Joseph | Benton Harbor | Stevensville Michigan chiropractor

SpineCare Decompression and Chiropractic Center
3134 Niles Rd
Saint Joseph, MI 49085

**MEDICAL DISCLAIMER**

All information, content, and material of this video or website is for informational and demonstration purposes only. It is not intended to serve as a substitute for the consultation, diagnosis, and/or medical treatment of a qualified physician or healthcare provider. 

Don’t use this content as a replacement for treatment and advice given by your doctor or health care provider. Consult with your doctor or healthcare professional before doing anything contained in this content. 

By watching this video, you agree to indemnify and hold harmless SpineCare Decompression and Chiropractic Center (and its representatives) for any and all losses, injuries, or damages resulting from any and all claims that arise from your use or misuse of this content. SpineCare Decompression and Chiropractic Center makes no representations about the accuracy or suitability of this content.  

USE OF THIS CONTENT IS AT YOUR OWN RISK.

 #sacroiliacjoint #sijoint #sijointpain",2022-05-28T13:30:02Z,526311,20128,284,3.88,3.82,0.05,57,N/A,general,none,general,0.0
YouTube,1qaADWfThls,https://www.youtube.com/watch?v=1qaADWfThls,Mini Millionaires Cheesecakes Recipe tutorial #Shorts,"How to make No Bake Mini Millionaires Cheesecakes! 

Hey, Eloise here from Fitwaffle! I make simple recipe tutorials across my social media

My main YouTube Channel is: @Fitwaffle 

If you love no bake cheesecakes check out these Mini Millionaires Cheesecakes!

Check out my recipe tutorial playlist if you like this video, and don't forget to subscribe ;)

https://www.youtube.com/playlist?list=PLSDOpZ5c27YLzVqnu6CjS0u7jstuHkYOo

#shorts #tutorial #recipe #chocolate #baking",2021-06-20T17:40:10Z,551989,25578,93,4.65,4.63,0.02,27,N/A,general,none,general,0.0
YouTube,ftEJ6pfalak,https://www.youtube.com/watch?v=ftEJ6pfalak,¡Paseo en autobús espeluznante con un monstruo verde gigante! 🚌😱 #shorts #halloween #puebloteehee,"¡Paseo en autobús espeluznante con un monstruo verde gigante! 🚌😱

¡Prepárate para un paseo en autobús espeluznante con un monstruo verde gigante! 🚌💚 El monstruo grita: ""¿Dónde está el conductor?"" 😱 Únete a la aventura y canta esta terrorífica versión de ""Las ruedas del autobús"" de Pueblo Teehee. 

#puebloteehee #halloweenparaniños #cancionesinfantiles #youtubeshorts 

🔔Suscríbete a Pueblo Teehee para ver nuevos esqueletos y vídeos de Halloween: https://rb.gy/xi9i1l

►► Canciones Infantiles en Español - Pueblo Teehee Oficial: https://tinyurl.com/yekpjapz

►► Mira Los 15 Mejores Videos Recientes: https://tinyurl.com/28dw5r4z

►► Shorts - Pueblo Teehee: https://tinyurl.com/54mwyr5z

►► Pueblo Teehee Canciones Infantiles de Halloween: https://tinyurl.com/3c8dr84a

►►Escuche canciones de Halloween para niños en All Babies Channel Plus: https://tinyurl.com/yk78dfzm

Sintoniza nuestros videos de podcast 👇

►►Videos educativos divertidos para niños: https://tinyurl.com/yyzaszke
►►Canciones de esqueletos para niños: https://tinyurl.com/3pfs39ff
►►Canciones de Halloween para niños: https://tinyurl.com/53cb6cye
►►Canciones de la familia dedo para niños: https://tinyurl.com/yjy26cfa

Gracias por ver el video. Si te gusta, no olvides darle 'Me gusta', compartir y comentar.",2025-07-12T04:30:28Z,1033905,9187,0,0.89,0.89,0.0,55,N/A,general,none,general,0.0
YouTube,Q3BDzr0S1SM,https://www.youtube.com/watch?v=Q3BDzr0S1SM,Chinnanaati gnapakaalu🤩😂 #shishiravlogs #shorts #viral #explore #trending #shishira #comedy #funny,,2025-07-10T01:47:58Z,908088,9756,22,1.08,1.07,0.0,63,N/A,general,none,general,0.25
YouTube,0nbbN3DvhDc,https://www.youtube.com/watch?v=0nbbN3DvhDc,Tanpa Oven: Resep GARLIC BREAD Super Praktis! #Shorts,"Resep Garlic Bread (10-12 pcs)

Bahan:
Roti baguette
5 siung bawang putih
5 gr parsley, cincang
90 gr salted butter
1 sdm kental manis
½ sdt black pepper",2022-04-29T05:05:27Z,461247,26382,93,5.74,5.72,0.02,55,N/A,general,none,general,0.417
YouTube,eTBnecq5Gu4,https://www.youtube.com/watch?v=eTBnecq5Gu4,👀Robotic Knee Surgery #shorts,"Bone Registration during robotic total knee replacement tells the system where the bone is in three dimensional space.
.
#orthopedicsurgeon #kneereplacement #livesurgery #arthritispain",2022-04-24T22:15:37Z,565984,6237,81,1.12,1.1,0.01,21,N/A,general,none,general,0.0
YouTube,bIsCN5Sw0kI,https://www.youtube.com/watch?v=bIsCN5Sw0kI,Paneer Bhurji banane ke लिए हमें chahiye...? #Shorts,"Kuch Paneer kuch masti, bas..ban gayi Bhurji :)


Paneer Bhurji recipe - https://youtu.be/187Vs9wucFE


#Shorts #Youtubeshorts #Ranveerbrar",2021-06-05T10:15:14Z,513169,0,287,0.06,0.0,0.06,57,N/A,general,none,general,0.0
YouTube,gjVz77_-E9M,https://www.youtube.com/watch?v=gjVz77_-E9M,Watch full #shorts,,2025-07-12T01:17:59Z,767172,16595,80,2.17,2.16,0.01,27,N/A,general,none,general,0.35
YouTube,UBGw6hDuceE,https://www.youtube.com/watch?v=UBGw6hDuceE,7月5日の予言を信じすぎてる飼い主。#shorts,,2025-07-05T12:11:04Z,842405,35595,324,4.26,4.23,0.04,64,N/A,general,none,general,0.0
YouTube,Unh8XWHfnWQ,https://www.youtube.com/watch?v=Unh8XWHfnWQ,Stared him down for 20 METERS 🤯💀 #shorts,Via zooieshawt / ig #track #highlights #sports #inspiration,2025-07-12T00:31:00Z,943355,26029,271,2.79,2.76,0.03,14,N/A,general,none,general,-0.156
YouTube,TxkAgXZsBtw,https://www.youtube.com/watch?v=TxkAgXZsBtw,😨Ithuku munnadi ippadi Onnu Pakala🤔 #shorts #meesho #kitchenfinds #kitchentools #amazon #shopping,😨Ithuku munnadi ippadi Onnu Pakala🤔 #shorts #meesho #kitchenfinds #kitchentools #amazon #shopping,2025-07-12T05:26:01Z,887327,11687,327,1.35,1.32,0.04,20,N/A,general,none,general,0.0
YouTube,C5HnvWGDSKI,https://www.youtube.com/watch?v=C5HnvWGDSKI,Ich habe euch geprankt ‼️😭 #shorts,,2025-07-04T13:18:11Z,659824,23959,158,3.66,3.63,0.02,69,N/A,general,none,general,0.0
YouTube,3GOPY_gT0ZM,https://www.youtube.com/watch?v=3GOPY_gT0ZM,Coffee Powered Engine #Shorts,"Check out the coffee engine here! https://bit.ly/2Vqeobd
Lightroom PRESET PACKS: https://goo.gl/1CfEKF
The Music I use in All my videos: https://bit.ly/2KJwcVG - AMAZING for YouTubers!
Color Graded with my PM LUTS Pack : https://goo.gl/JmUrM7
PM MERCH & COFFEE! : https://goo.gl/TkzM6S

What's in my camera bag?! : MY 2021 UPDATED KIT!!
My Camera Bag! : https://bit.ly/3bwWusK
My go to daily camera : https://amzn.to/3ykrRQG
Most Used Lens Currently : https://amzn.to/33OBc5g 
Incredible portrait & detail (Cheaper alternative) lens : https://amzn.to/3fnJ6rJ
My Magical Telephoto Lens : https://amzn.to/3bsPZqL
Vlog Mic : https://amzn.to/3bAiIdk
VND Filters (imperative for outdoor shooting) : http://bit.ly/PMVND_EDII
My Drone (legal everywhere) : https://amzn.to/33NJjzl
The action cam I use : https://amzn.to/3uWcIDk
Jaw Clamp for Action Cam : https://amzn.to/3wbjepV
Air Tags : https://amzn.to/3wdBy1w
Filter Case / storage  : https://amzn.to/3hxZcSg
Tripod : https://amzn.to/3eTpXyX
Gimbal I use : https://amzn.to/3op361j

FOLLOW ME: 
Instagram: https://www.instagram.com/petermckinnon/
Twitter: https://twitter.com/petermckinnon
Facebook: https://www.facebook.com/petermckinnonphoto
Website: http://www.petermckinnon.com",2021-08-03T16:59:28Z,422574,29787,428,7.15,7.05,0.1,39,N/A,general,none,general,0.0
YouTube,f1qiJrtSjnQ,https://www.youtube.com/watch?v=f1qiJrtSjnQ,WORLD'S COLDEST ICE CREAM ❄🤯🤩 | #foodie #food #shorts,"Do Subscribe to see more content like this.
&
For promotions do message me on Instagram :
Naakin_Kadhai
https://www.instagram.com/naakin_kadhai/
.
This Includes sponsorship ✌️.
.
❤️
.
Locations:
MINI MELTS
ALWARPET
.",2025-07-11T06:30:30Z,688039,22552,15,3.28,3.28,0.0,51,N/A,general,none,general,0.0
YouTube,tgzSdvps7kE,https://www.youtube.com/watch?v=tgzSdvps7kE,INGROWN TOENAIL REMOVAL! FULL VIDEO! #shorts #myfeetarekillingme,"Watch this YouTube short of Dr. Nick Campitelli removing an ingrown toenail! This is a younger person who was on antibiotics and was not responding. Removing the ingrown portion of the nail resolves the problem and will stop the infection. 

#shorts #myfeetarekillingme #ingrowntoenail

MAKE SURE TO SUBSCRIBE FOR ALL THE NEW EDUCATIONAL VIDEOS COMING!!  👍👍👍👍


👉🏻For more information visit :
https://drnickcampi.com​

😳🤯Follow me on TikTok!! 
https://vm.tiktok.com/ZMeXLbc5F/

👉🏻Connect with me!!
https://www.instagram.com/drnickcampitelli

👉🏻Check out this video of how we remove an ingrown toenail!
https://youtu.be/JyZo8aZDYds

Dr. Nick Campitelli is a podiatrist who specializes in foot and ankle surgery in the Akron and Cleveland Ohio area. He is the Residency Director of the Western Reserve Hospital / University Hospital Podiatric Medicine and Surgery Residency Program.

*** All content found on the this YouTube video including: text, images, audio, or other formats were created for informational purposes only. The Content is not intended to be a substitute for professional medical advice, diagnosis, or treatment. Always seek the advice of your physician or other qualified health provider with any questions you may have regarding a medical condition. Never disregard professional medical advice or delay in seeking it because of something you heard on this video. ***

For more information visit :
https://drnickcampi.com​

Connect with me!!
https://www.instagram.com/drnickcampitelli

Check out this video of how we remove an ingrown toenail!
https://youtu.be/JyZo8aZDYds

Dr. Nick Campitelli is a podiatrist who specializes in foot and ankle surgery in the Akron and Cleveland Ohio area. He is the Residency Director of the Western Reserve Hospital / University Hospital Podiatric Medicine and Surgery Residency Program.

*** All content found on the this YouTube video including: text, images, audio, or other formats were created for informational purposes only. The Content is not intended to be a substitute for professional medical advice, diagnosis, or treatment. Always seek the advice of your physician or other qualified health provider with any questions you may have regarding a medical condition. Never disregard professional medical advice or delay in seeking it because of something you heard on this video. ***",2021-10-14T21:32:43Z,521131,7839,92,1.52,1.5,0.02,26,N/A,general,none,general,0.438
YouTube,k41yXG-yTYA,https://www.youtube.com/watch?v=k41yXG-yTYA,CAJA GIGANTE SORPRESA de NETFLIX!!😱❤️ #squidgame #netflix #mysterybox #shorts,,2025-07-11T21:11:49Z,588533,26634,866,4.67,4.53,0.15,113,N/A,general,none,general,0.0
YouTube,8Gt-AaZq1EU,https://www.youtube.com/watch?v=8Gt-AaZq1EU,How To Strengthen Your Arms & Shoulders #shorts,"If you're shoulder hurts, click here and we can help you fix it 👉  http://weshape.com/shoulder-yt

Here's a quick tip on how to strengthen your arms and shoulders even if you're just sitting in a chair right now.",2022-08-05T13:00:09Z,393754,28143,148,7.18,7.15,0.04,57,N/A,general,none,general,0.0
YouTube,ovG0Lpe4ATI,https://www.youtube.com/watch?v=ovG0Lpe4ATI,💖 Actor Kottachi wife chicken recipe 💖 #trending #wedding #shortsfeed #shorts #marriage #tamil,,2025-07-12T05:09:48Z,757288,6932,5,0.92,0.92,0.0,26,N/A,general,none,general,-0.6
YouTube,kq4WW7NtkIs,https://www.youtube.com/watch?v=kq4WW7NtkIs,Tática do PSG☠️ #eafc25 #fifa #eafc24  #eafcmobile #fifamobile #fifa #shorts,,2025-07-12T13:01:32Z,676892,17351,67,2.57,2.56,0.01,24,N/A,general,none,general,0.0
YouTube,Q3SvGXFVQ6Q,https://www.youtube.com/watch?v=Q3SvGXFVQ6Q,#08 sasuma ki aagya ka palan kiya #semiyaupma #shorts #dailyroutine #food #recipe #teenarajawatvlogs,#08 sasuma ki aagya ka palan kiya #semiyaupma #shorts #dailyroutine #food #recipe #teenarajawatvlogs,2025-07-12T06:49:15Z,623171,0,22,0.0,0.0,0.0,50,N/A,general,none,general,0.0
YouTube,cGOlk3tb3yc,https://www.youtube.com/watch?v=cGOlk3tb3yc,TRUCO para eliminar manchas de aceite SIN LAVAR #shorts #cortos,"GUARDA este TRUCO para eliminar manchas de aceite sin necesidad de lavar.
Este truco lo usaba mi abuela y lo sigo usando yo porque ¡FUNCIONA!

Si valoras mi trabajo, no olvides darle al ❤️, comentar 💬 y compartir.
¿Lo conocías? ¿Conoces otro truco para quitar manchas de aceite que funcione? Dímelo en comentarios.
GRACIAS por tu apoyo
#shorts #cortos

Suscríbete a mis  canales
CANAL PRINCIPAL Anna Recetasfaciles: https://www.youtube.com/annarecetasfaciles
CANAL SECUNDARIO: https://www.youtube.com/channel/UCpSjddMLeoJnoFPt6ypkhXw


Sube tu foto a Instagram y etiquétame @annarecetasfaciles y usa el hashtag #annarecetasfaciles

Sígueme en:
YOUTUBE https://www.youtube.com/annarecetasfaciles
INSTAGRAM https://www.instagram.com/annarecetasfaciles/
FACEBOOK https://www.facebook.com/annarecetasfaciles/
TWITTER http://twitter.com/Sariaa1
Suscríbete a mi canal en inglés https://www.youtube.com/channel/UCvIcDbTQkpmvDleTcPZqJyQ
TIK TOK https://vm.tiktok.com/ZMejmtntF/
ODYSEE  https://odysee.com/$/invite/@annarecetasfaciles:b
Visita MI BLOG ANNA RECESTAS FÁCILES http://www.annarecetasfaciles.com/
TWITCH  https://www.twitch.tv/annarecetasfaciles

Mis electrodomésticos TEKA
Horno Pirolítico https://bit.ly/hlb840p07
Microondas con grill https://bit.ly/mlc84407
Envasadora código único https://bit.ly/vs152gs07
Placa modular SlideCooking https://bit.ly/izs3460007
Horno Pirolítico MaestroPizza https://bit.ly/3t10Bqa
Placa inducción 60 cm https://bit.ly/3mTQIXD
Campana vertical (Opción A) https://bit.ly/3eJuSll
Frigorífico columna https://bit.ly/3sPf4pj
Congelador columna https://bit.ly/3JF4HdN


Contacto: anna@annarecetasfaciles.com",2022-06-09T12:51:47Z,369115,7344,77,2.01,1.99,0.02,35,N/A,general,none,general,0.0
YouTube,mJ2gJ_bUfVs,https://www.youtube.com/watch?v=mJ2gJ_bUfVs,Look Thinner In A Good Suit | Master Bespoke Tailor Explains #Shorts,"Join this channel to get access to perks:
https://www.youtube.com/channel/UCygkzPpueoIJQsLUnGEqFdA/join

Look Thinner In A Good Suit | Master Bespoke Tailor Explains #Shorts:

Bespoke tailor Steven Hitchcock explains to Kirby how you can make style choices with your suits that can dramatically improve the way your body looks.
Subscribe: https://www.youtube.com/kirbyallison
Shop All Kirby Allison Products http://www.kirbyallison.com
#fashion #styleadivce #kirbyallison

OTHER SUGGESTED VIDEOS
The Science Of A Great Suit | With Master Tailor Steven Hitchcock https://youtu.be/HmoYOrH1M6g

MOST POPULAR VIDEOS
How To Cut A Cigar With Davidoff of London [Demo]  https://youtu.be/DEhhk-0HZE4
Inside The Original John Lobb London With Kirby Allison | The World's Greatest Bespoke Shoemaker! https://youtu.be/pc_TsO2lfUk
How To Smoke A Cigar At Davidoff London
https://youtu.be/xsuEd9xpCfM
Cowboy Boot Fitting | Texas Traditions Handmade Boots | Lee Miller
https://youtu.be/-IMDJg1nOD8
Huntsman & Sons In New York City Savile Row Bespoke Suit Fitting https://youtu.be/6VmxRoInFAk
$400 Shoes vs $1300 Shoes | A Black Cap Toe Oxford Comparison | Kirby Allison
https://youtu.be/uKFO_x8C2ek
How to Tie Dress Shoes | Berluti Knot Method
https://youtu.be/kXHemBywew4
How to Remove Scuffs & Scratches from Leather Shoes | Kirby Allison
https://youtu.be/BRG1OiO75kg
Bespoke Shoe Making Process: Measurements | Dominic Casey | Kirby Allison
https://youtu.be/IcGGbYSugLs


FOLLOW US ON OUR OTHER SOCIAL MEDIA!
BLOG https://www.kirbyallison.com/blog/
FACEBOOK https://www.facebook.com/kirbyallisonoffical
TWITTER  https://twitter.com/kirbyallison_
INSTAGRAM https://www.instagram.com/kirbyallison
FAQ’s https://www.kirbyallison.com/faq",2022-01-18T19:27:04Z,349838,18712,138,5.39,5.35,0.04,60,N/A,general,none,general,0.7
YouTube,qG20v8QVzoE,https://www.youtube.com/watch?v=qG20v8QVzoE,"4 दिन का बच्चा, और UPSC Interview, 😱 #ias #upsc  #shorts #shortsfeed","https://youtube.com/@ishfaqaw2.0?si=bXCraxc_qvZ-XAu6

This is a real story of IAS officer Soumya Pandey, who appeared for her UPSC interview just 4 days after childbirth and secured AIR 4. This video is created to inspire millions through her real journey.


#SoumyaPandeyIAS #RealStory #UPSCMotivation #IASJourney #MotherAndOfficer #WomenEmpowerment #UPSCInterview #IndianWomenPower #Motivevinesaw  #UPSC #Motivationalstory #FacelessStorytelling #Hearttuchingstory #shortvideo #viral #viralvideo #motivationalstory 

IAS Soumya Pandey, Soumya Pandey real story, UPSC topper story, UPSC motivational video, real UPSC journey, inspiring IAS story, Indian women UPSC, UPSC preparation story, true story UPSC, women empowerment India, IAS officer story Hindi, inspirational IAS officer, real life success story, UPSC interview motivation 


Disclaimer:
This video is based on the real-life story of IAS officer Soumya Pandey, who appeared for her UPSC interview just 4 days after giving birth and went on to secure All India Rank 4. This story has been created for motivational and educational purposes only, with utmost respect for her inspiring journey.
To visually represent this story, a mix of real images and AI-generated visuals has been used. These visuals are symbolic and created solely to enhance storytelling. They do not claim to be actual photos of the people involved.",2025-07-13T14:38:53Z,696341,26359,77,3.8,3.79,0.01,50,N/A,general,none,general,0.0
YouTube,S4HVmQdWSt4,https://www.youtube.com/watch?v=S4HVmQdWSt4,Das war einfach 😂 #shorts,"#shorts
Abonnier für ein Bonbon 🍬

Kontakt:
Noel@vybebrothers.com

Impressum:
https://linktr.ee/noeldederichs",2025-06-25T15:45:08Z,688548,17972,75,2.62,2.61,0.01,33,N/A,general,none,general,0.0
YouTube,UEt0yz-a8Oc,https://www.youtube.com/watch?v=UEt0yz-a8Oc,Gaurav nai mummy ko ghewar khana dikhaya #shorts #youtubeshorts #gauravaroravlogs,,2025-07-12T03:30:32Z,799053,4358,4,0.55,0.55,0.0,13,N/A,general,none,general,0.0
YouTube,t7JZfT-QoJU,https://www.youtube.com/watch?v=t7JZfT-QoJU,Non avrebbe mai dovuto recuperare quell'uovo dalla foresta #shorts,"Benvenuti su Quirk Shorts! Il nostro obiettivo è divertire i nostri follower con video giornalieri pieni di risate e buonumore. Per qualsiasi richiesta di rimozione di video per copyright, potete contattarci all'indirizzo quirkshorts.yt@gmail.com. Buon divertimento e grazie per essere parte della nostra community!

Welcome to Quirk Shorts! Our goal is to entertain our followers with daily videos full of laughter and good vibes. For any copyright removal requests, you can contact us at quirkshorts.yt@gmail.com. Enjoy, and thank you for being part of our community!",2025-06-17T11:01:33Z,690423,28613,67,4.15,4.14,0.01,19,N/A,general,none,general,0.0
YouTube,9lvFNkVjY9M,https://www.youtube.com/watch?v=9lvFNkVjY9M,DIY celeb inspired blingy bottel😱 #diy #blingy #shorts #youtubeshorts @itspriyanjalisingh,,2025-06-20T14:22:17Z,509843,13828,642,2.84,2.71,0.13,59,N/A,general,none,general,0.0
YouTube,DmLZyju2OOg,https://www.youtube.com/watch?v=DmLZyju2OOg,E tu stai ballando Shake? #salvoegiorgia #shorts,"Non perderti il nostro ultimo Video!
👉🏻 https://youtu.be/xOWapy9ZoYI
 👨 Seguici sui Social  👧
📷 Instagram ► https://www.instagram.com/salvo_e_giorgia/
🎵 TikTok ► https://www.tiktok.com/@salvatore.roccaro?
📱 Facebook  ► https://www.facebook.com/salvatoreroccaro6

#salvatoreroccaro #salvoegiorgia #shorts",2025-06-30T15:15:01Z,517425,6192,121,1.22,1.2,0.02,24,N/A,general,none,general,0.0
YouTube,Cu4g8maLoRI,https://www.youtube.com/watch?v=Cu4g8maLoRI,"ANNA (அண்ணா) - திங்கள்-சனி, இரவு 8:30 மணிக்கு - Zee Tamil #shorts #youtubeshorts","Watch Full Episodes From Here: https://www.youtube.com/playlist?list=PLjRBtkHHXJjSbxEurYi6tbsts-U4ixNHH
Follow the ZEE Tamil Channel on Whatsapp: https://whatsapp.com/channel/0029Va4uazXKwqSNHfgWFs0v

Shanmugam, a loving but over-protective brother raises his four younger sisters and believes that marriage should be their final goal, little realising that the girls have their aspirations as well.

Free Subscription click here: https://bit.ly/SubscribeFreeZeeTamil
Get notified about our Latest update by Clicking the Bell Icon 🔔

Quick Recap Playlist: https://www.youtube.com/watch?v=r-gMGPISk9A&list=PLjRBtkHHXJjSemI1ge45sY_ajk6XBiBz0
Webisode Playlist: https://www.youtube.com/watch?v=_Tuzdy6yBNU&list=PLjRBtkHHXJjRE6oIIrrS8M6K7qp6nUJ5g
Best Scene Playlist: https://www.youtube.com/playlist?list=PLjRBtkHHXJjQfBAQ6JljDWygnJXucmLMZ

Connect with Zee Tamil on Social Media 
Whatsapp: https://bit.ly/ZeeTamilWhatsApp
Facebook: http://bit.ly/ZeeTamilFB
Instagram: http://bit.ly/ZeeTamilInsta
Twitter: http://bit.ly/ZeeTamilTwitter

Connect with Zee5 on Social Media
Facebook: http://bit.ly/Zee5TamilFB
Instagram: http://bit.ly/Zee5TamilInsta
Twitter: http://bit.ly/Zee5TamilTwitter #ZeeTamil",2023-09-24T07:30:02Z,271592,8157,4,3.0,3.0,0.0,58,N/A,general,none,general,0.0
YouTube,oQtYi4tTB88,https://www.youtube.com/watch?v=oQtYi4tTB88,NOUVEAU REPORTAGE SUR PASSE MURAILLE📺🤣#humour #shorts,,2025-07-09T16:01:24Z,537485,21880,175,4.1,4.07,0.03,20,N/A,general,none,general,0.0
YouTube,z-efQuu6lFQ,https://www.youtube.com/watch?v=z-efQuu6lFQ,GELD ist IMMER die LÖSUNG 💸 #shorts #shortvideo #youtubeshorts,,2025-07-06T12:36:51Z,461520,24510,74,5.33,5.31,0.02,71,N/A,general,none,general,0.0
YouTube,QfyLZy7f6Dw,https://www.youtube.com/watch?v=QfyLZy7f6Dw,MAKE DAS BOLINHAS COM 1 PINCEL😨 Comenta muito para PARTE2 #shorts,,2025-07-02T21:03:35Z,393718,12364,785,3.34,3.14,0.2,52,N/A,general,none,general,0.0
YouTube,l4ZiEXehrXk,https://www.youtube.com/watch?v=l4ZiEXehrXk,Best brother?💔 filaretiki family✨ #shorts #filaretiki,,2025-07-09T13:23:20Z,505479,5985,17,1.19,1.18,0.0,49,N/A,general,none,general,1.0
YouTube,lsMr2Qwtm4k,https://www.youtube.com/watch?v=lsMr2Qwtm4k,Kiedy zbyt długo jesteś singlem #shorts,,2025-07-06T13:17:18Z,521711,12867,138,2.49,2.47,0.03,12,N/A,general,none,general,0.0
YouTube,YgcPh7wUBxY,https://www.youtube.com/watch?v=YgcPh7wUBxY,Cute DIY Organizer #diy #shorts #shortvideo #shortsviral,,2025-07-09T12:09:13Z,408209,9918,72,2.45,2.43,0.02,32,N/A,general,none,general,0.5
